province,kab_kota,quadbin,id,boundary,bottom_left_lon,bottom_left_lat,top_right_lon,top_right_lat
DKI JAKARTA,JAKARTA SELATAN,5254863338071916543,JAKARTA SELATAN - 5254863338071916543,"POLYGON((106.787109375 -6.31529853833003, 106.787109375 -6.33713739498853, 106.80908203125 -6.33713739498853, 106.80908203125 -6.31529853833003, 106.787109375 -6.31529853833003))",106.787109375,-6.33713739498853,106.80908203125,-6.31529853833003
DKI JAKARTA,JAKARTA SELATAN,5254863338105470975,JAKARTA SELATAN - 5254863338105470975,"POLYGON((106.787109375 -6.33713739498853, 106.787109375 -6.35897532723566, 106.80908203125 -6.35897532723566, 106.80908203125 -6.33713739498853, 106.787109375 -6.33713739498853))",106.787109375,-6.35897532723566,106.80908203125,-6.33713739498853
DKI JAKARTA,JAKARTA SELATAN,5254863338206134271,JAKARTA SELATAN - 5254863338206134271,"POLYGON((106.787109375 -6.35897532723566, 106.787109375 -6.38081233193827, 106.80908203125 -6.38081233193828, 106.80908203125 -6.35897532723566, 106.787109375 -6.35897532723566))",106.787109375,-6.38081233193828,106.80908203125,-6.35897532723566
DKI JAKARTA,JAKARTA UTARA,5254863312872538111,JAKARTA UTARA - 5254863312872538111,"POLYGON((106.787109375 -6.07501100068201, 106.787109375 -6.09685981888794, 106.80908203125 -6.09685981888794, 106.80908203125 -6.07501100068201, 106.787109375 -6.07501100068201))",106.787109375,-6.09685981888794,106.80908203125,-6.07501100068201
DKI JAKARTA,JAKARTA UTARA,5254863312973201407,JAKARTA UTARA - 5254863312973201407,"POLYGON((106.787109375 -6.09685981888794, 106.787109375 -6.11870774719085, 106.80908203125 -6.11870774719085, 106.80908203125 -6.09685981888794, 106.787109375 -6.09685981888794))",106.787109375,-6.11870774719085,106.80908203125,-6.09685981888794
DKI JAKARTA,JAKARTA UTARA,5254863313006755839,JAKARTA UTARA - 5254863313006755839,"POLYGON((106.787109375 -6.11870774719085, 106.787109375 -6.1405547824503, 106.80908203125 -6.1405547824503, 106.80908203125 -6.11870774719085, 106.787109375 -6.11870774719085))",106.787109375,-6.1405547824503,106.80908203125,-6.11870774719085
DKI JAKARTA,JAKARTA BARAT,5254863313006755839,JAKARTA BARAT - 5254863313006755839,"POLYGON((106.787109375 -6.11870774719085, 106.787109375 -6.1405547824503, 106.80908203125 -6.1405547824503, 106.80908203125 -6.11870774719085, 106.787109375 -6.11870774719085))",106.787109375,-6.1405547824503,106.80908203125,-6.11870774719085
DKI JAKARTA,JAKARTA UTARA,5254863314449596415,JAKARTA UTARA - 5254863314449596415,"POLYGON((106.787109375 -6.1405547824503, 106.787109375 -6.16240092152658, 106.80908203125 -6.16240092152658, 106.80908203125 -6.1405547824503, 106.787109375 -6.1405547824503))",106.787109375,-6.16240092152658,106.80908203125,-6.1405547824503
DKI JAKARTA,JAKARTA BARAT,5254863314449596415,JAKARTA BARAT - 5254863314449596415,"POLYGON((106.787109375 -6.1405547824503, 106.787109375 -6.16240092152658, 106.80908203125 -6.16240092152658, 106.80908203125 -6.1405547824503, 106.787109375 -6.1405547824503))",106.787109375,-6.16240092152658,106.80908203125,-6.1405547824503
DKI JAKARTA,JAKARTA PUSAT,5254863314449596415,JAKARTA PUSAT - 5254863314449596415,"POLYGON((106.787109375 -6.1405547824503, 106.787109375 -6.16240092152658, 106.80908203125 -6.16240092152658, 106.80908203125 -6.1405547824503, 106.787109375 -6.1405547824503))",106.787109375,-6.16240092152658,106.80908203125,-6.1405547824503
DKI JAKARTA,JAKARTA BARAT,5254863314483150847,JAKARTA BARAT - 5254863314483150847,"POLYGON((106.787109375 -6.16240092152658, 106.787109375 -6.18424616128059, 106.80908203125 -6.18424616128059, 106.80908203125 -6.16240092152658, 106.787109375 -6.16240092152658))",106.787109375,-6.18424616128059,106.80908203125,-6.16240092152658
DKI JAKARTA,JAKARTA PUSAT,5254863314483150847,JAKARTA PUSAT - 5254863314483150847,"POLYGON((106.787109375 -6.16240092152658, 106.787109375 -6.18424616128059, 106.80908203125 -6.18424616128059, 106.80908203125 -6.16240092152658, 106.787109375 -6.16240092152658))",106.787109375,-6.18424616128059,106.80908203125,-6.16240092152658
DKI JAKARTA,JAKARTA PUSAT,5254863314583814143,JAKARTA PUSAT - 5254863314583814143,"POLYGON((106.787109375 -6.18424616128059, 106.787109375 -6.20609049857388, 106.80908203125 -6.20609049857388, 106.80908203125 -6.18424616128059, 106.787109375 -6.18424616128059))",106.787109375,-6.20609049857388,106.80908203125,-6.18424616128059
DKI JAKARTA,JAKARTA BARAT,5254863314583814143,JAKARTA BARAT - 5254863314583814143,"POLYGON((106.787109375 -6.18424616128059, 106.787109375 -6.20609049857388, 106.80908203125 -6.20609049857388, 106.80908203125 -6.18424616128059, 106.787109375 -6.18424616128059))",106.787109375,-6.20609049857388,106.80908203125,-6.18424616128059
DKI JAKARTA,JAKARTA PUSAT,5254863314617368575,JAKARTA PUSAT - 5254863314617368575,"POLYGON((106.787109375 -6.20609049857388, 106.787109375 -6.22793393026867, 106.80908203125 -6.22793393026867, 106.80908203125 -6.20609049857388, 106.787109375 -6.20609049857388))",106.787109375,-6.22793393026867,106.80908203125,-6.20609049857388
DKI JAKARTA,JAKARTA BARAT,5254863314617368575,JAKARTA BARAT - 5254863314617368575,"POLYGON((106.787109375 -6.20609049857388, 106.787109375 -6.22793393026867, 106.80908203125 -6.22793393026867, 106.80908203125 -6.20609049857388, 106.787109375 -6.20609049857388))",106.787109375,-6.22793393026867,106.80908203125,-6.20609049857388
DKI JAKARTA,JAKARTA SELATAN,5254863314617368575,JAKARTA SELATAN - 5254863314617368575,"POLYGON((106.787109375 -6.20609049857388, 106.787109375 -6.22793393026867, 106.80908203125 -6.22793393026867, 106.80908203125 -6.20609049857388, 106.787109375 -6.20609049857388))",106.787109375,-6.22793393026867,106.80908203125,-6.20609049857388
DKI JAKARTA,JAKARTA SELATAN,5254863314986467327,JAKARTA SELATAN - 5254863314986467327,"POLYGON((106.787109375 -6.22793393026867, 106.787109375 -6.24977645322781, 106.80908203125 -6.24977645322781, 106.80908203125 -6.22793393026867, 106.787109375 -6.22793393026867))",106.787109375,-6.24977645322781,106.80908203125,-6.22793393026867
DKI JAKARTA,JAKARTA PUSAT,5254863314986467327,JAKARTA PUSAT - 5254863314986467327,"POLYGON((106.787109375 -6.22793393026867, 106.787109375 -6.24977645322781, 106.80908203125 -6.24977645322781, 106.80908203125 -6.22793393026867, 106.787109375 -6.22793393026867))",106.787109375,-6.24977645322781,106.80908203125,-6.22793393026867
DKI JAKARTA,JAKARTA SELATAN,5254863315020021759,JAKARTA SELATAN - 5254863315020021759,"POLYGON((106.787109375 -6.24977645322781, 106.787109375 -6.27161806431486, 106.80908203125 -6.27161806431486, 106.80908203125 -6.24977645322781, 106.787109375 -6.24977645322781))",106.787109375,-6.27161806431486,106.80908203125,-6.24977645322781
DKI JAKARTA,JAKARTA SELATAN,5254863315120685055,JAKARTA SELATAN - 5254863315120685055,"POLYGON((106.787109375 -6.27161806431486, 106.787109375 -6.29345876039398, 106.80908203125 -6.29345876039398, 106.80908203125 -6.27161806431486, 106.787109375 -6.27161806431486))",106.787109375,-6.29345876039398,106.80908203125,-6.27161806431486
DKI JAKARTA,JAKARTA SELATAN,5254863315154239487,JAKARTA SELATAN - 5254863315154239487,"POLYGON((106.787109375 -6.29345876039398, 106.787109375 -6.31529853833003, 106.80908203125 -6.31529853833003, 106.80908203125 -6.29345876039398, 106.787109375 -6.29345876039398))",106.787109375,-6.31529853833003,106.80908203125,-6.29345876039398
DKI JAKARTA,JAKARTA TIMUR,5254864071185924095,JAKARTA TIMUR - 5254864071185924095,"POLYGON((106.89697265625 -6.31529853833003, 106.89697265625 -6.33713739498854, 106.9189453125 -6.33713739498853, 106.9189453125 -6.31529853833003, 106.89697265625 -6.31529853833003))",106.89697265625,-6.33713739498854,106.9189453125,-6.31529853833003
DKI JAKARTA,JAKARTA TIMUR,5254864071219478527,JAKARTA TIMUR - 5254864071219478527,"POLYGON((106.89697265625 -6.33713739498854, 106.89697265625 -6.35897532723566, 106.9189453125 -6.35897532723566, 106.9189453125 -6.33713739498853, 106.89697265625 -6.33713739498854))",106.89697265625,-6.35897532723566,106.9189453125,-6.33713739498853
DKI JAKARTA,JAKARTA TIMUR,5254864071320141823,JAKARTA TIMUR - 5254864071320141823,"POLYGON((106.89697265625 -6.35897532723566, 106.89697265625 -6.38081233193828, 106.9189453125 -6.38081233193828, 106.9189453125 -6.35897532723566, 106.89697265625 -6.35897532723566))",106.89697265625,-6.38081233193828,106.9189453125,-6.35897532723566
DKI JAKARTA,JAKARTA UTARA,5254864046087208959,JAKARTA UTARA - 5254864046087208959,"POLYGON((106.89697265625 -6.09685981888794, 106.89697265625 -6.11870774719085, 106.9189453125 -6.11870774719085, 106.9189453125 -6.09685981888794, 106.89697265625 -6.09685981888794))",106.89697265625,-6.11870774719085,106.9189453125,-6.09685981888794
DKI JAKARTA,JAKARTA UTARA,5254864046120763391,JAKARTA UTARA - 5254864046120763391,"POLYGON((106.89697265625 -6.11870774719085, 106.89697265625 -6.1405547824503, 106.9189453125 -6.1405547824503, 106.9189453125 -6.11870774719085, 106.89697265625 -6.11870774719085))",106.89697265625,-6.1405547824503,106.9189453125,-6.11870774719085
DKI JAKARTA,JAKARTA UTARA,5254864047563603967,JAKARTA UTARA - 5254864047563603967,"POLYGON((106.89697265625 -6.1405547824503, 106.89697265625 -6.16240092152658, 106.9189453125 -6.16240092152658, 106.9189453125 -6.1405547824503, 106.89697265625 -6.1405547824503))",106.89697265625,-6.16240092152658,106.9189453125,-6.1405547824503
DKI JAKARTA,JAKARTA UTARA,5254864047597158399,JAKARTA UTARA - 5254864047597158399,"POLYGON((106.89697265625 -6.16240092152658, 106.89697265625 -6.18424616128059, 106.9189453125 -6.18424616128059, 106.9189453125 -6.16240092152658, 106.89697265625 -6.16240092152658))",106.89697265625,-6.18424616128059,106.9189453125,-6.16240092152658
DKI JAKARTA,JAKARTA TIMUR,5254864047597158399,JAKARTA TIMUR - 5254864047597158399,"POLYGON((106.89697265625 -6.16240092152658, 106.89697265625 -6.18424616128059, 106.9189453125 -6.18424616128059, 106.9189453125 -6.16240092152658, 106.89697265625 -6.16240092152658))",106.89697265625,-6.18424616128059,106.9189453125,-6.16240092152658
DKI JAKARTA,JAKARTA TIMUR,5254864047697821695,JAKARTA TIMUR - 5254864047697821695,"POLYGON((106.89697265625 -6.18424616128059, 106.89697265625 -6.20609049857388, 106.9189453125 -6.20609049857388, 106.9189453125 -6.18424616128059, 106.89697265625 -6.18424616128059))",106.89697265625,-6.20609049857388,106.9189453125,-6.18424616128059
DKI JAKARTA,JAKARTA TIMUR,5254864047731376127,JAKARTA TIMUR - 5254864047731376127,"POLYGON((106.89697265625 -6.20609049857388, 106.89697265625 -6.22793393026867, 106.9189453125 -6.22793393026867, 106.9189453125 -6.20609049857388, 106.89697265625 -6.20609049857388))",106.89697265625,-6.22793393026867,106.9189453125,-6.20609049857388
DKI JAKARTA,JAKARTA TIMUR,5254864048100474879,JAKARTA TIMUR - 5254864048100474879,"POLYGON((106.89697265625 -6.22793393026867, 106.89697265625 -6.24977645322781, 106.9189453125 -6.24977645322781, 106.9189453125 -6.22793393026867, 106.89697265625 -6.22793393026867))",106.89697265625,-6.24977645322781,106.9189453125,-6.22793393026867
DKI JAKARTA,JAKARTA TIMUR,5254864048134029311,JAKARTA TIMUR - 5254864048134029311,"POLYGON((106.89697265625 -6.24977645322781, 106.89697265625 -6.27161806431486, 106.9189453125 -6.27161806431486, 106.9189453125 -6.24977645322781, 106.89697265625 -6.24977645322781))",106.89697265625,-6.27161806431486,106.9189453125,-6.24977645322781
DKI JAKARTA,JAKARTA TIMUR,5254864048234692607,JAKARTA TIMUR - 5254864048234692607,"POLYGON((106.89697265625 -6.27161806431486, 106.89697265625 -6.29345876039398, 106.9189453125 -6.29345876039398, 106.9189453125 -6.27161806431486, 106.89697265625 -6.27161806431486))",106.89697265625,-6.29345876039398,106.9189453125,-6.27161806431486
DKI JAKARTA,JAKARTA TIMUR,5254864048268247039,JAKARTA TIMUR - 5254864048268247039,"POLYGON((106.89697265625 -6.29345876039398, 106.89697265625 -6.31529853833003, 106.9189453125 -6.31529853833003, 106.9189453125 -6.29345876039398, 106.89697265625 -6.29345876039398))",106.89697265625,-6.31529853833003,106.9189453125,-6.29345876039398
DKI JAKARTA,JAKARTA UTARA,5254863312637657087,JAKARTA UTARA - 5254863312637657087,"POLYGON((106.7431640625 -6.05316129571407, 106.7431640625 -6.07501100068201, 106.76513671875 -6.07501100068201, 106.76513671875 -6.05316129571407, 106.7431640625 -6.05316129571407))",106.7431640625,-6.07501100068201,106.76513671875,-6.05316129571407
DKI JAKARTA,JAKARTA UTARA,5254863312671211519,JAKARTA UTARA - 5254863312671211519,"POLYGON((106.7431640625 -6.07501100068201, 106.7431640625 -6.09685981888794, 106.76513671875 -6.09685981888794, 106.76513671875 -6.07501100068201, 106.7431640625 -6.07501100068201))",106.7431640625,-6.09685981888794,106.76513671875,-6.07501100068201
DKI JAKARTA,JAKARTA UTARA,5254863312771874815,JAKARTA UTARA - 5254863312771874815,"POLYGON((106.7431640625 -6.09685981888794, 106.7431640625 -6.11870774719085, 106.76513671875 -6.11870774719085, 106.76513671875 -6.09685981888794, 106.7431640625 -6.09685981888794))",106.7431640625,-6.11870774719085,106.76513671875,-6.09685981888794
DKI JAKARTA,JAKARTA UTARA,5254863312805429247,JAKARTA UTARA - 5254863312805429247,"POLYGON((106.7431640625 -6.11870774719085, 106.7431640625 -6.1405547824503, 106.76513671875 -6.1405547824503, 106.76513671875 -6.11870774719085, 106.7431640625 -6.11870774719085))",106.7431640625,-6.1405547824503,106.76513671875,-6.11870774719085
DKI JAKARTA,JAKARTA BARAT,5254863312805429247,JAKARTA BARAT - 5254863312805429247,"POLYGON((106.7431640625 -6.11870774719085, 106.7431640625 -6.1405547824503, 106.76513671875 -6.1405547824503, 106.76513671875 -6.11870774719085, 106.7431640625 -6.11870774719085))",106.7431640625,-6.1405547824503,106.76513671875,-6.11870774719085
DKI JAKARTA,JAKARTA BARAT,5254863314248269823,JAKARTA BARAT - 5254863314248269823,"POLYGON((106.7431640625 -6.1405547824503, 106.7431640625 -6.16240092152658, 106.76513671875 -6.16240092152658, 106.76513671875 -6.1405547824503, 106.7431640625 -6.1405547824503))",106.7431640625,-6.16240092152658,106.76513671875,-6.1405547824503
DKI JAKARTA,JAKARTA BARAT,5254863314281824255,JAKARTA BARAT - 5254863314281824255,"POLYGON((106.7431640625 -6.16240092152658, 106.7431640625 -6.18424616128059, 106.76513671875 -6.18424616128059, 106.76513671875 -6.16240092152658, 106.7431640625 -6.16240092152658))",106.7431640625,-6.18424616128059,106.76513671875,-6.16240092152658
DKI JAKARTA,JAKARTA BARAT,5254863314382487551,JAKARTA BARAT - 5254863314382487551,"POLYGON((106.7431640625 -6.18424616128059, 106.7431640625 -6.20609049857388, 106.76513671875 -6.20609049857388, 106.76513671875 -6.18424616128059, 106.7431640625 -6.18424616128059))",106.7431640625,-6.20609049857388,106.76513671875,-6.18424616128059
DKI JAKARTA,JAKARTA BARAT,5254863314416041983,JAKARTA BARAT - 5254863314416041983,"POLYGON((106.7431640625 -6.20609049857388, 106.7431640625 -6.22793393026867, 106.76513671875 -6.22793393026867, 106.76513671875 -6.20609049857388, 106.7431640625 -6.20609049857388))",106.7431640625,-6.22793393026867,106.76513671875,-6.20609049857388
DKI JAKARTA,JAKARTA SELATAN,5254863314416041983,JAKARTA SELATAN - 5254863314416041983,"POLYGON((106.7431640625 -6.20609049857388, 106.7431640625 -6.22793393026867, 106.76513671875 -6.22793393026867, 106.76513671875 -6.20609049857388, 106.7431640625 -6.20609049857388))",106.7431640625,-6.22793393026867,106.76513671875,-6.20609049857388
DKI JAKARTA,JAKARTA SELATAN,5254863314785140735,JAKARTA SELATAN - 5254863314785140735,"POLYGON((106.7431640625 -6.22793393026867, 106.7431640625 -6.24977645322781, 106.76513671875 -6.24977645322781, 106.76513671875 -6.22793393026867, 106.7431640625 -6.22793393026867))",106.7431640625,-6.24977645322781,106.76513671875,-6.22793393026867
DKI JAKARTA,JAKARTA SELATAN,5254863314818695167,JAKARTA SELATAN - 5254863314818695167,"POLYGON((106.7431640625 -6.24977645322781, 106.7431640625 -6.27161806431486, 106.76513671875 -6.27161806431486, 106.76513671875 -6.24977645322781, 106.7431640625 -6.24977645322781))",106.7431640625,-6.27161806431486,106.76513671875,-6.24977645322781
DKI JAKARTA,JAKARTA SELATAN,5254863314919358463,JAKARTA SELATAN - 5254863314919358463,"POLYGON((106.7431640625 -6.27161806431486, 106.7431640625 -6.29345876039398, 106.76513671875 -6.29345876039398, 106.76513671875 -6.27161806431486, 106.7431640625 -6.27161806431486))",106.7431640625,-6.29345876039398,106.76513671875,-6.27161806431486
DKI JAKARTA,JAKARTA TIMUR,5254863338155802623,JAKARTA TIMUR - 5254863338155802623,"POLYGON((106.85302734375 -6.31529853833003, 106.85302734375 -6.33713739498854, 106.875 -6.33713739498854, 106.875 -6.31529853833003, 106.85302734375 -6.31529853833003))",106.85302734375,-6.33713739498854,106.875,-6.31529853833003
DKI JAKARTA,JAKARTA TIMUR,5254863338189357055,JAKARTA TIMUR - 5254863338189357055,"POLYGON((106.85302734375 -6.33713739498854, 106.85302734375 -6.35897532723566, 106.875 -6.35897532723566, 106.875 -6.33713739498854, 106.85302734375 -6.33713739498854))",106.85302734375,-6.35897532723566,106.875,-6.33713739498854
DKI JAKARTA,JAKARTA TIMUR,5254863338290020351,JAKARTA TIMUR - 5254863338290020351,"POLYGON((106.85302734375 -6.35897532723566, 106.85302734375 -6.38081233193828, 106.875 -6.38081233193828, 106.875 -6.35897532723566, 106.85302734375 -6.35897532723566))",106.85302734375,-6.38081233193828,106.875,-6.35897532723566
DKI JAKARTA,JAKARTA UTARA,5254863313057087487,JAKARTA UTARA - 5254863313057087487,"POLYGON((106.85302734375 -6.09685981888794, 106.85302734375 -6.11870774719085, 106.875 -6.11870774719085, 106.875 -6.09685981888794, 106.85302734375 -6.09685981888794))",106.85302734375,-6.11870774719085,106.875,-6.09685981888794
DKI JAKARTA,JAKARTA UTARA,5254863313090641919,JAKARTA UTARA - 5254863313090641919,"POLYGON((106.85302734375 -6.11870774719085, 106.85302734375 -6.1405547824503, 106.875 -6.1405547824503, 106.875 -6.11870774719085, 106.85302734375 -6.11870774719085))",106.85302734375,-6.1405547824503,106.875,-6.11870774719085
DKI JAKARTA,JAKARTA UTARA,5254863314533482495,JAKARTA UTARA - 5254863314533482495,"POLYGON((106.85302734375 -6.1405547824503, 106.85302734375 -6.16240092152658, 106.875 -6.16240092152658, 106.875 -6.1405547824503, 106.85302734375 -6.1405547824503))",106.85302734375,-6.16240092152658,106.875,-6.1405547824503
DKI JAKARTA,JAKARTA PUSAT,5254863314533482495,JAKARTA PUSAT - 5254863314533482495,"POLYGON((106.85302734375 -6.1405547824503, 106.85302734375 -6.16240092152658, 106.875 -6.16240092152658, 106.875 -6.1405547824503, 106.85302734375 -6.1405547824503))",106.85302734375,-6.16240092152658,106.875,-6.1405547824503
DKI JAKARTA,JAKARTA PUSAT,5254863314567036927,JAKARTA PUSAT - 5254863314567036927,"POLYGON((106.85302734375 -6.16240092152658, 106.85302734375 -6.18424616128059, 106.875 -6.18424616128059, 106.875 -6.16240092152658, 106.85302734375 -6.16240092152658))",106.85302734375,-6.18424616128059,106.875,-6.16240092152658
DKI JAKARTA,JAKARTA TIMUR,5254863314667700223,JAKARTA TIMUR - 5254863314667700223,"POLYGON((106.85302734375 -6.18424616128059, 106.85302734375 -6.20609049857388, 106.875 -6.20609049857388, 106.875 -6.18424616128059, 106.85302734375 -6.18424616128059))",106.85302734375,-6.20609049857388,106.875,-6.18424616128059
DKI JAKARTA,JAKARTA PUSAT,5254863314667700223,JAKARTA PUSAT - 5254863314667700223,"POLYGON((106.85302734375 -6.18424616128059, 106.85302734375 -6.20609049857388, 106.875 -6.20609049857388, 106.875 -6.18424616128059, 106.85302734375 -6.18424616128059))",106.85302734375,-6.20609049857388,106.875,-6.18424616128059
DKI JAKARTA,JAKARTA SELATAN,5254863314701254655,JAKARTA SELATAN - 5254863314701254655,"POLYGON((106.85302734375 -6.20609049857388, 106.85302734375 -6.22793393026867, 106.875 -6.22793393026867, 106.875 -6.20609049857388, 106.85302734375 -6.20609049857388))",106.85302734375,-6.22793393026867,106.875,-6.20609049857388
DKI JAKARTA,JAKARTA TIMUR,5254863314701254655,JAKARTA TIMUR - 5254863314701254655,"POLYGON((106.85302734375 -6.20609049857388, 106.85302734375 -6.22793393026867, 106.875 -6.22793393026867, 106.875 -6.20609049857388, 106.85302734375 -6.20609049857388))",106.85302734375,-6.22793393026867,106.875,-6.20609049857388
DKI JAKARTA,JAKARTA PUSAT,5254863314701254655,JAKARTA PUSAT - 5254863314701254655,"POLYGON((106.85302734375 -6.20609049857388, 106.85302734375 -6.22793393026867, 106.875 -6.22793393026867, 106.875 -6.20609049857388, 106.85302734375 -6.20609049857388))",106.85302734375,-6.22793393026867,106.875,-6.20609049857388
DKI JAKARTA,JAKARTA SELATAN,5254863315070353407,JAKARTA SELATAN - 5254863315070353407,"POLYGON((106.85302734375 -6.22793393026867, 106.85302734375 -6.24977645322781, 106.875 -6.24977645322781, 106.875 -6.22793393026867, 106.85302734375 -6.22793393026867))",106.85302734375,-6.24977645322781,106.875,-6.22793393026867
DKI JAKARTA,JAKARTA TIMUR,5254863315070353407,JAKARTA TIMUR - 5254863315070353407,"POLYGON((106.85302734375 -6.22793393026867, 106.85302734375 -6.24977645322781, 106.875 -6.24977645322781, 106.875 -6.22793393026867, 106.85302734375 -6.22793393026867))",106.85302734375,-6.24977645322781,106.875,-6.22793393026867
DKI JAKARTA,JAKARTA TIMUR,5254863315103907839,JAKARTA TIMUR - 5254863315103907839,"POLYGON((106.85302734375 -6.24977645322781, 106.85302734375 -6.27161806431486, 106.875 -6.27161806431486, 106.875 -6.24977645322781, 106.85302734375 -6.24977645322781))",106.85302734375,-6.27161806431486,106.875,-6.24977645322781
DKI JAKARTA,JAKARTA SELATAN,5254863315103907839,JAKARTA SELATAN - 5254863315103907839,"POLYGON((106.85302734375 -6.24977645322781, 106.85302734375 -6.27161806431486, 106.875 -6.27161806431486, 106.875 -6.24977645322781, 106.85302734375 -6.24977645322781))",106.85302734375,-6.27161806431486,106.875,-6.24977645322781
DKI JAKARTA,JAKARTA TIMUR,5254863315204571135,JAKARTA TIMUR - 5254863315204571135,"POLYGON((106.85302734375 -6.27161806431486, 106.85302734375 -6.29345876039398, 106.875 -6.29345876039398, 106.875 -6.27161806431486, 106.85302734375 -6.27161806431486))",106.85302734375,-6.29345876039398,106.875,-6.27161806431486
